@relation whatever

@attribute A { 0 , 1 } 
@attribute S { 1 , 0 } 
@attribute J { 0 , 1 } 
@attribute O { 0 , 1 } 
@attribute AD numeric
@attribute CC numeric
@attribute APL numeric
@attribute AS numeric
@attribute R { 0 , 1 } 


@data
0 , 0 , 1 , 0 , 4.46683673469 , 0.691207627119 , 2.80798371593 , 5.15306122449 , 0 
1 , 1 , 1 , 1 , 4.40357598978 , 0.70004580852 , 2.80978000956 , 5.06768837803 , 1 
0 , 0 , 1 , 0 , 4.5 , 0.688162621572 , 2.80240530516 , 5.20153061224 , 0 
0 , 0 , 1 , 0 , 4.49426751592 , 0.688602263754 , 2.77463825909 , 5.1847133758 , 0 
1 , 1 , 0 , 1 , 4.46114649682 , 0.695242329924 , 2.70612192949 , 5.11337579618 , 1 
0 , 1 , 0 , 1 , 4.43734015345 , 0.696288268762 , 2.75602957217 , 5.09462915601 , 1 
1 , 0 , 0 , 0 , 4.49936305732 , 0.689391945249 , 2.79900124844 , 5.2 , 0 
0 , 0 , 1 , 0 , 4.47704081633 , 0.690354434844 , 2.45124716553 , 5.17346938776 , 0 
0 , 0 , 1 , 0 , 4.49744897959 , 0.689025460931 , 2.76084461786 , 5.1887755102 , 0 
0 , 0 , 1 , 0 , 4.48531289911 , 0.689807065457 , 2.51032956222 , 5.1724137931 , 0 
1 , 0 , 0 , 0 , 4.50319284802 , 0.687757427044 , 2.80224719101 , 5.20561941252 , 0 
1 , 1 , 1 , 1 , 4.44955300128 , 0.696346827035 , 2.79943100996 , 5.13920817369 , 1 
0 , 0 , 1 , 0 , 4.49171974522 , 0.688300298193 , 2.8021619187 , 5.1872611465 , 0 
0 , 0 , 1 , 0 , 4.49171974522 , 0.688421052632 , 2.8032399595 , 5.1923566879 , 0 
0 , 0 , 1 , 0 , 4.46683673469 , 0.691207627119 , 2.80798371593 , 5.15306122449 , 0 
0 , 0 , 1 , 0 , 4.48407643312 , 0.689828269485 , 2.74575471698 , 5.17452229299 , 0 
0 , 0 , 1 , 0 , 4.48407643312 , 0.689828269485 , 2.74575471698 , 5.17452229299 , 0 
0 , 1 , 1 , 0 , 4.40051347882 , 0.700451722191 , 2.84154124022 , 5.09627727856 , 0 
0 , 0 , 1 , 0 , 4.49360613811 , 0.68766473379 , 2.80418636057 , 5.19693094629 , 0 
0 , 0 , 1 , 0 , 4.49234693878 , 0.689046866772 , 2.8041958042 , 5.1862244898 , 0 
0 , 0 , 1 , 0 , 4.50445859873 , 0.688085441653 , 2.80123526109 , 5.2050955414 , 0 
0 , 0 , 1 , 0 , 4.49681528662 , 0.688805053518 , 2.80258863253 , 5.1974522293 , 0 
1 , 0 , 1 , 0 , 4.50319284802 , 0.687757427044 , 2.80224719101 , 5.20561941252 , 0 
0 , 1 , 1 , 1 , 4.44955300128 , 0.696346827035 , 2.79943100996 , 5.13920817369 , 1 
0 , 1 , 1 , 1 , 4.44955300128 , 0.696346827035 , 2.79943100996 , 5.13920817369 , 1 
1 , 1 , 1 , 1 , 4.41836734694 , 0.706926367525 , 2.72097100472 , 5.05867346939 , 1 
0 , 0 , 1 , 0 , 4.49872122762 , 0.687264109541 , 2.80305755396 , 5.20204603581 , 0 
1 , 1 , 1 , 1 , 4.41836734694 , 0.706926367525 , 2.72097100472 , 5.05867346939 , 1 
0 , 0 , 1 , 0 , 4.48020434227 , 0.689907448215 , 2.80405790494 , 5.17752234994 , 0 
1 , 1 , 0 , 1 , 4.44840764331 , 0.70151937427 , 2.71843516944 , 5.13121019108 , 1 
0 , 0 , 1 , 0 , 4.46683673469 , 0.691205096443 , 2.44633126346 , 5.16326530612 , 0 
0 , 0 , 1 , 0 , 4.48020434227 , 0.690354434844 , 2.45143001134 , 5.17752234994 , 0 
1 , 1 , 0 , 1 , 4.44840764331 , 0.70151937427 , 2.71843516944 , 5.13121019108 , 1 
0 , 1 , 0 , 0 , 4.50445859873 , 0.688085441653 , 2.80123526109 , 5.2050955414 , 0 
1 , 1 , 1 , 1 , 4.44840764331 , 0.699629395282 , 2.80794859591 , 5.12866242038 , 1 
0 , 1 , 1 , 1 , 4.3908045977 , 0.705898694324 , 2.81399105368 , 5.04980842912 , 1 
0 , 1 , 1 , 1 , 4.40973111396 , 0.706257509936 , 2.80882169187 , 5.07554417414 , 1 
1 , 1 , 1 , 1 , 4.45153061224 , 0.699629395282 , 2.80816375104 , 5.13265306122 , 1 
1 , 0 , 0 , 0 , 4.50510204082 , 0.688003502627 , 2.80163989666 , 5.20663265306 , 0 
0 , 1 , 1 , 1 , 4.43367346939 , 0.696370530878 , 2.75539132542 , 5.08928571429 , 1 
0 , 1 , 1 , 1 , 4.43222506394 , 0.6965835141 , 2.75688797184 , 5.0895140665 , 1 
0 , 1 , 1 , 0 , 4.3908045977 , 0.705898694324 , 2.81399105368 , 5.04980842912 , 1 
0 , 1 , 0 , 1 , 4.39692701665 , 0.70596406742 , 2.81454319453 , 5.0576184379 , 1 
0 , 0 , 1 , 0 , 4.50445859873 , 0.688085441653 , 2.80123526109 , 5.2050955414 , 0 
0 , 1 , 1 , 1 , 4.43222506394 , 0.6965835141 , 2.75688797184 , 5.08184143223 , 1 
0 , 1 , 1 , 1 , 4.42710997442 , 0.696627181481 , 2.75749848209 , 5.07928388747 , 1 
1 , 1 , 1 , 1 , 4.45466155811 , 0.701438848921 , 2.7188849627 , 5.13920817369 , 1 
0 , 1 , 0 , 1 , 4.45408163265 , 0.70151937427 , 2.71843516944 , 5.13775510204 , 1 
0 , 1 , 0 , 1 , 4.43222506394 , 0.6965835141 , 2.75688797184 , 5.08184143223 , 1 
1 , 1 , 1 , 1 , 4.49489795918 , 0.688201262272 , 2.80272032374 , 5.19132653061 , 1 
1 , 1 , 1 , 1 , 4.49489795918 , 0.688201262272 , 2.80272032374 , 5.19132653061 , 1 
0 , 1 , 1 , 0 , 4.46683673469 , 0.688928571429 , 2.80140942699 , 5.14030612245 , 0 
1 , 1 , 1 , 1 , 4.37179487179 , 0.708825182687 , 2.81491328016 , 5.02564102564 , 1 
1 , 0 , 1 , 0 , 4.50510204082 , 0.688003502627 , 2.80163989666 , 5.20663265306 , 0 
1 , 1 , 1 , 1 , 4.45466155811 , 0.701438848921 , 2.7188849627 , 5.13920817369 , 1 
0 , 0 , 1 , 0 , 4.50445859873 , 0.688085441653 , 2.80123526109 , 5.2050955414 , 0 
1 , 1 , 0 , 1 , 4.50445859873 , 0.688085441653 , 2.80123526109 , 5.2050955414 , 1 
0 , 0 , 1 , 0 , 4.50445859873 , 0.688085441653 , 2.80123526109 , 5.2050955414 , 0 
0 , 1 , 0 , 1 , 4.49555273189 , 0.688085441653 , 2.80103301145 , 5.19440914867 , 1 
1 , 0 , 0 , 0 , 4.49618320611 , 0.688003502627 , 2.80143755615 , 5.19592875318 , 0 
